[10,3.64129,0.8825,0.05,0.01,0.03,0.025,0,0.0025,0,0.191489,0.212766,0.340426,0.234043],[0.308765,9,7,0.159767,-109,68,15,47,0.687973,-23,47,18,10,0.582664,0.472016,-18]
[9.9206,3.90434,0.905,0.04,0.0325,0.01,0.0075,0,0.005,0,0.631579,0.315789,0.0526316,0],[0.472016,-18,16,0.0671302,8,82,27,44,0.554716,18,32,36,43,0.482261,0.193833,23]
[9.98919,2.51137,0.9025,0.035,0.0125,0.015,0.015,0,0.0025,0.0175,0.282051,0.435897,0.282051,0],[0.193833,23,87,0.415899,-65,1,31,30,0.427216,22,18,39,27,0.548598,0.498075,3]
[10,1.99528,0.95,0.05,0,0,0,0,0,0,1,0,0,0],[0.498075,3,9,0.123215,-40,24,11,53,0.392082,-102,27,30,23,0.438158,0.070349,12]
[9.9001,7.30694,0.77,0.0775,0.0875,0.02,0.02,0.005,0.0125,0.0075,0.293478,0.26087,0.25,0.163043],[0.070349,12,87,0.193115,85,88,27,20,0.521549,-31,86,39,26,0.674771,0.33575,15]
[9.98152,1.58834,0.93,0.03,0.0225,0.005,0.0025,0.0025,0,0.0075,0.428571,0.285714,0.214286,0.0357143],[0.33575,15,51,0.166582,-78,93,10,26,0.503455,-66,98,35,29,0.479639,0.236378,-13]
[9.76237,8.96237,0.7425,0.0875,0.0875,0.045,0.0125,0.015,0.01,0,0.223301,0.436893,0.242718,0.0776699],[0.236378,-13,34,0.344116,80,61,35,35,0.690028,10,78,35,38,0.61218,0.0438714,3]
[9.9952,5.94641,0.7725,0.06,0.0825,0.055,0.015,0.005,0.0025,0.0075,0.516484,0.483516,0,0],[0.0438714,3,52,0.0284392,43,14,32,22,0.509278,-23,8,12,49,0.393693,0.439986,21]
[9.98678,4.94691,0.9075,0.0425,0.0325,0.0075,0.0075,0.0025,0,0,0.648649,0.27027,0.0810811,0],[0.439986,21,50,0.134293,2,85,16,56,0.548511,-89,60,39,23,0.651972,0.403508,17]
[9.92335,4.77451,0.915,0.0325,0.0375,0.005,0.005,0.0025,0.0025,0,0.529412,0.0294118,0.294118,0.147059],[0.403508,17,51,0.0350555,88,37,33,35,0.472556,-44,12,21,45,0.636612,0.259123,4]
[9.99132,2.75807,0.91,0.0325,0.0225,0.0125,0.0125,0.005,0.005,0,0.388889,0.527778,0.0833333,0],[0.259123,4,38,0.477213,-67,1,14,28,0.528625,-11,94,34,36,0.621774,0.102263,-14]
[9.84294,5.593,0.8775,0.04,0.06,0.0075,0.0125,0.0025,0,0,0.44898,0.367347,0.163265,0.0204082],[0.102263,-14,64,0.440221,15,95,32,60,0.347447,-68,18,33,29,0.38359,0.328105,-13]
[9.91568,2.63478,0.9475,0.0325,0.02,0,0,0,0,0,1,0,0,0],[0.328105,-13,33,0.316383,-83,63,36,62,0.318181,107,79,14,49,0.61154,0.356623,-6]
[9.92038,5.32251,0.8925,0.0475,0.0425,0.01,0.005,0,0.0025,0,0.395349,0.0697674,0.44186,0.0930233],[0.356623,-6,69,0.263448,86,0,19,35,0.49069,54,48,21,26,0.47928,0.00897862,15]
[9.96395,5.90639,0.85,0.065,0.0575,0.02,0.005,0,0.0025,0,0.483333,0.283333,0.183333,0.0333333],[0.00897862,15,34,0.459084,48,90,27,51,0.34438,-1,35,37,48,0.593774,0.220844,17]
[9.94596,3.87714,0.9225,0.02,0.0125,0.01,0.005,0.01,0.005,0.015,0.354839,0.516129,0.129032,0],[0.220844,17,73,0.116273,-63,35,33,23,0.443909,46,70,12,29,0.674199,0.135117,-11]
[9.99451,4.04785,0.925,0.04,0.03,0.0025,0,0.0025,0,0,0.833333,0.166667,0,0],[0.135117,-11,43,0.374336,-12,49,29,60,0.300737,27,65,37,45,0.448987,0.00246785,-26]
[9.91367,9.27199,0.65,0.14,0.1125,0.045,0.0225,0.0175,0.0075,0.005,0.0857143,0.435714,0.414286,0.0642857],[0.00246785,-26,76,0.137235,86,49,31,32,0.562231,-79,66,12,36,0.558757,0.427332,-18]
[9.92065,1.79472,0.925,0.03,0.02,0.005,0.0025,0,0.0075,0.01,0.433333,0.0333333,0.433333,0.1],[0.427332,-18,17,0.289441,-91,15,18,26,0.605723,-98,45,21,11,0.584972,0.417244,-6]
[9.99256,3.05439,0.95,0.03,0.02,0,0,0,0,0,1,0,0,0],[0.417244,-6,16,0.407978,73,96,29,25,0.341794,61,15,34,35,0.405171,0.479584,8]
[9.85364,5.62012,0.88,0.0325,0.0375,0.0125,0.025,0.0075,0.0025,0.0025,0.354167,0.0208333,0.416667,0.1875],[0.479584,8,63,0.153826,98,33,28,27,0.677442,70,33,12,44,0.386466,0.21589,-1]
[9.90325,7.42558,0.74,0.0775,0.0725,0.055,0.0275,0.0075,0.015,0.005,0.413462,0.519231,0.0384615,0.0288462],[0.21589,-1,69,0.371385,-21,95,39,56,0.6659,79,9,27,37,0.415001,0.0286145,13]
[9.97692,10.0894,0.63,0.215,0.12,0.02,0.005,0.0075,0.0025,0,0.891892,0.108108,0,0],[0.0286145,13,55,0.409878,21,32,27,55,0.616076,4,95,23,30,0.54336,0.00571427,-3]
[9.99961,5.95728,0.7075,0.125,0.1,0.0325,0.0225,0.0075,0.005,0,0.521368,0.239316,0.179487,0.0512821],[0.00571427,-3,12,0.098111,-48,72,12,43,0.628777,-83,57,10,33,0.48907,0.404981,1]
[9.79872,6.29237,0.86,0.0725,0.0475,0.01,0.0075,0,0,0.0025,0.267857,0.0178571,0.517857,0.196429],[0.404981,1,73,0.14335,108,34,16,23,0.680421,-92,77,31,49,0.389168,0.208773,-21]
[9.75854,7.4233,0.7625,0.12,0.09,0.015,0.0075,0.005,0,0,1,0,0,0],[0.208773,-21,33,0.270942,13,18,18,41,0.688594,72,17,29,30,0.405646,0.46768,8]
[9.69775,2.46651,0.945,0.0375,0.0175,0,0,0,0,0,1,0,0,0],[0.46768,8,99,0.210351,-64,55,36,56,0.350237,-11,67,14,46,0.483692,0.462201,9]
[9.66701,2.3684,0.945,0.04,0.015,0,0,0,0,0,1,0,0,0],[0.462201,9,98,0.416694,-59,19,21,24,0.307979,63,25,15,16,0.668398,0.0870757,0]
[9.99096,5.40651,0.8675,0.0525,0.06,0.0125,0.0025,0.005,0,0,0.283019,0.0188679,0.132075,0.54717],[0.0870757,0,39,0.0222441,105,10,28,63,0.352222,-100,67,14,27,0.534055,0.363199,-9]
[9.8766,2.61548,0.91,0.0375,0.0275,0.0125,0.0025,0.0025,0.0075,0,0.527778,0,0.138889,0.277778],[0.363199,-9,85,0.489056,-97,33,29,65,0.462169,-80,21,36,26,0.351069,0.266539,0]
[9.89004,7.56817,0.7875,0.1225,0.06,0.02,0.005,0.005,0,0,0.541176,0.411765,0.0470588,0],[0.266539,0,95,0.431324,-43,47,17,64,0.679527,-7,18,11,20,0.662024,0.186209,8]
[9.92374,3.41265,0.925,0.0375,0.03,0.005,0.0025,0,0,0,0.633333,0.0333333,0.266667,0.0666667],[0.186209,8,31,0.0837425,-72,27,36,42,0.321456,3,31,29,30,0.68799,0.300421,-7]
[9.95298,2.01337,0.94,0.0275,0.03,0.0025,0,0,0,0,0.791667,0,0.0833333,0.0833333],[0.300421,-7,69,0.325476,-75,85,12,44,0.388771,-31,81,31,12,0.46238,0.175585,13]
[9.90271,7.57984,0.6725,0.085,0.1,0.07,0.0425,0.0125,0.0125,0.005,0.664122,0.251908,0.0534351,0.0229008],[0.175585,13,83,0.209501,-33,37,35,59,0.658951,-81,77,20,39,0.629908,0.0903642,-20]
[9.9585,9.98418,0.6375,0.1625,0.1375,0.0325,0.015,0.0075,0.0075,0,0.255172,0.37931,0.241379,0.0896552],[0.0903642,-20,44,0.240512,85,76,35,58,0.597192,-22,39,21,16,0.399728,0.0745572,21]
[9.80753,8.52471,0.74,0.1325,0.085,0.025,0.0075,0.0075,0.0025,0,0.153846,0.288462,0.240385,0.192308],[0.0745572,21,65,0.197402,108,78,28,31,0.542671,36,2,25,23,0.366818,0.110367,-15]
[9.68552,4.72845,0.9175,0.05,0.03,0,0,0.0025,0,0,0.636364,0.363636,0,0],[0.110367,-15,62,0.332363,47,23,22,51,0.300735,-55,83,32,31,0.621355,0.479925,-6]
[9.7092,4.3425,0.91,0.05,0.0275,0.0125,0,0,0,0,0.638889,0.111111,0.25,0],[0.479925,-6,71,0.108442,11,93,25,57,0.524719,86,96,23,44,0.563031,0.222282,-1]
[10,4.86839,0.8325,0.055,0.025,0.03,0.015,0.015,0.0225,0.005,0.358209,0.552239,0.0895522,0],[0.222282,-1,1,0.00368186,-59,47,37,43,0.585797,41,84,20,49,0.512326,0.479398,-20]
[9.59107,5.09121,0.895,0.045,0.0325,0.0125,0.0075,0.0025,0.005,0,1,0,0,0],[0.479398,-20,49,0.0201688,-9,8,30,64,0.567804,78,96,23,36,0.414844,0.343359,13]
[9.61025,2.53319,0.9525,0.03,0.0175,0,0,0,0,0,1,0,0,0],[0.343359,13,98,0.00586749,-92,51,24,28,0.318584,-82,76,15,15,0.38823,0.368922,-1]
[9.96686,3.88415,0.9475,0.0325,0.02,0,0,0,0,0,1,0,0,0],[0.368922,-1,37,0.0930311,55,3,17,41,0.363179,-39,63,23,31,0.525064,0.0569263,10]
[9.93955,3.7851,0.8325,0.0675,0.035,0.04,0.015,0.005,0.0025,0.0025,0.492537,0.268657,0.223881,0.0149254],[0.0569263,10,16,0.352506,-44,83,20,37,0.473234,-62,22,37,42,0.339517,0.374901,-2]
[9.94826,5.72685,0.8925,0.0575,0.04,0.0075,0.0025,0,0,0,0.511628,0.116279,0.209302,0.139535],[0.374901,-2,76,0.262877,76,77,13,43,0.547666,9,29,38,47,0.53858,0.467961,0]
[9.84343,5.33142,0.875,0.04,0.0375,0.01,0.015,0.01,0.005,0.0075,0.34,0.66,0,0],[0.467961,0,65,0.0547315,58,8,38,34,0.632263,-92,95,17,36,0.662136,0.436621,18]
[9.99479,2.19383,0.935,0.03,0.02,0.01,0.0025,0.0025,0,0,0.615385,0.115385,0.153846,0.0769231],[0.436621,18,25,0.272638,-72,63,29,34,0.46285,69,60,12,25,0.475102,0.126465,0]
[9.99937,5.8799,0.8175,0.06,0.07,0.0325,0.01,0.005,0.0025,0.0025,1,0,0,0],[0.126465,0,11,0.0331614,-13,2,38,63,0.400496,10,22,19,25,0.333255,0.408182,20]
[9.98424,3.85708,0.9125,0.045,0.035,0.005,0,0.0025,0,0,1,0,0,0],[0.408182,20,71,0.180454,7,3,10,43,0.503425,76,2,23,26,0.490021,0.250651,2]
[9.96711,5.39249,0.8925,0.045,0.0375,0.0075,0.015,0,0,0.0025,0.604651,0.186047,0.139535,0.0697674],[0.250651,2,30,0.490972,46,87,33,65,0.383175,-35,87,29,32,0.30186,0.319076,-4]
[9.9264,5.56561,0.865,0.0625,0.0475,0.0175,0.005,0,0.0025,0,0.296296,0.296296,0.407407,0],[0.319076,-4,76,0.286533,72,16,16,23,0.562832,-96,0,13,35,0.696412,0.30907,-2]
[9.939,4.1386,0.95,0.03,0.02,0,0,0,0,0,1,0,0,0],[0.30907,-2,30,0.366501,89,55,35,57,0.333772,40,32,25,42,0.572586,0.437358,-24]
[8.89311,6.16573,0.8625,0.0625,0.0525,0.0125,0.0075,0,0.0025,0,0.345455,0.345455,0.309091,0],[0.437358,-24,63,0.123796,60,14,20,54,0.6173,-80,34,20,46,0.679989,0.222912,14]
[9.91023,6.01244,0.7675,0.095,0.0775,0.0375,0.01,0.0075,0.005,0,0.44086,0.397849,0.139785,0.0215054],[0.222912,14,83,0.46241,-47,78,30,58,0.630782,-1,47,14,20,0.571028,0.288556,3]
[9.93974,2.71933,0.8975,0.035,0.02,0.0125,0.0175,0.0175,0,0,0.268293,0.268293,0.292683,0.146341],[0.288556,3,66,0.290071,-84,57,17,39,0.504698,-73,90,23,19,0.510037,0.064439,-12]
[9.66665,3.80295,0.875,0.06,0.045,0.0125,0.0075,0,0,0,0.28,0.08,0.26,0.36],[0.064439,-12,62,0.436271,-91,20,14,63,0.360741,-14,44,21,38,0.462149,0.456243,-6]
[9.90902,3.8738,0.95,0.03,0.02,0,0,0,0,0,1,0,0,0],[0.456243,-6,54,0.00888096,101,6,16,22,0.454821,-12,36,22,20,0.617914,0.199285,-20]
[9.77304,8.17776,0.7225,0.0925,0.09,0.045,0.03,0.005,0.01,0.005,0.288288,0.45045,0.189189,0.0630631],[0.199285,-20,75,0.266192,73,70,39,29,0.628103,-103,94,39,37,0.493739,0.346041,13]
[9.99313,6.33502,0.865,0.0675,0.0575,0.005,0.0025,0.0025,0,0,0.537037,0.166667,0.166667,0.0925926],[0.346041,13,40,0.0852496,47,90,10,39,0.62759,-10,55,11,32,0.590783,0.365576,-1]
[9.91452,3.95657,0.8425,0.0475,0.05,0.0275,0.0075,0.015,0.0075,0.0025,0.238095,0.349206,0.380952,0.031746],[0.365576,-1,53,0.180447,-77,13,28,61,0.629259,-7,70,20,30,0.301018,0.478295,-22]
[9.45488,2.89899,0.9475,0.0375,0.015,0,0,0,0,0,1,0,0,0],[0.478295,-22,40,0.495795,-51,75,35,41,0.305361,41,71,36,24,0.501067,0.41166,-12]
[9.57983,3.04981,0.945,0.0425,0.0125,0,0,0,0,0,1,0,0,0],[0.41166,-12,79,0.213905,-8,48,35,42,0.374942,-95,95,32,41,0.577191,0.337208,18]
[9.85889,1.8787,0.915,0.04,0.0225,0.01,0.0075,0.0025,0.0025,0,1,0,0,0],[0.337208,18,87,0.467508,-29,19,16,24,0.475366,-82,39,28,19,0.347089,0.284593,-26]
[9.71355,6.44198,0.865,0.07,0.055,0.005,0.0025,0.0025,0,0,0.277778,0.185185,0.388889,0.12963],[0.284593,-26,29,0.1075,91,32,13,29,0.536122,-17,89,22,16,0.519491,0.123543,25]
[9.79171,4.64856,0.8525,0.0625,0.05,0.0175,0.01,0.0025,0.0025,0.0025,0.576271,0.372881,0.0508475,0],[0.123543,25,13,0.0523857,21,74,26,32,0.400462,-31,58,34,41,0.546669,0.199559,-7]
[9.94208,2.11145,0.9475,0.035,0.0175,0,0,0,0,0,1,0,0,0],[0.199559,-7,75,0.241919,-23,33,31,28,0.303407,18,63,16,34,0.494477,0.132312,18]
[9.98234,4.1151,0.8625,0.05,0.0475,0.025,0.005,0.005,0.0025,0.0025,1,0,0,0],[0.132312,18,31,0.156424,5,26,33,41,0.378752,-81,55,26,27,0.651561,0.0804649,5]
[9.9915,6.12686,0.785,0.0875,0.065,0.0375,0.0175,0,0.0075,0,0.534884,0.406977,0.0581395,0],[0.0804649,5,35,0.234634,-15,74,34,54,0.455219,-65,64,24,20,0.682756,0.183747,0]
[9.98551,5.1851,0.815,0.1225,0.0525,0,0.0075,0.0025,0,0,0.783784,0.216216,0,0],[0.183747,0,89,0.420189,-26,33,16,51,0.511059,93,39,36,49,0.44422,0.202983,-5]
[9.97673,2.8881,0.9175,0.04,0.03,0.0075,0.0025,0.0025,0,0,0.545455,0.0909091,0.363636,0],[0.202983,-5,54,0.112848,-66,17,38,40,0.332956,-79,95,36,48,0.669836,0.304727,0]
[9.74949,3.26769,0.915,0.0525,0.0275,0.0025,0.0025,0,0,0,0.705882,0.0882353,0.117647,0.0588235],[0.304727,0,94,0.106167,-51,84,31,60,0.380154,-51,4,25,31,0.494346,0.361812,18]
[9.97056,5.46064,0.865,0.0425,0.035,0.04,0.005,0.0075,0.0025,0.0025,0.703704,0.277778,0.0185185,0],[0.361812,18,39,0.0268228,32,50,28,36,0.574637,76,35,16,40,0.391998,0.11369,-5]
[9.97416,4.47059,0.7675,0.0475,0.045,0.025,0.05,0.0275,0.015,0.0225,0.129032,0.354839,0.354839,0.139785],[0.11369,-5,45,0.0116816,-98,74,32,48,0.616721,-54,30,19,27,0.521189,0.361576,21]
[9.98745,5.76761,0.8075,0.0525,0.06,0.0325,0.025,0.0125,0.0025,0.0075,0.207792,0.597403,0.194805,0],[0.361576,21,60,0.177871,-67,15,36,68,0.666856,-83,66,31,19,0.675789,0.393874,8]
[9.8858,6.95907,0.8575,0.08,0.0475,0.0125,0.0025,0,0,0,0.263158,0.210526,0.473684,0.0526316],[0.393874,8,91,0.236329,86,34,12,56,0.663778,-39,57,20,35,0.520798,0.361457,0]
[9.90344,2.2667,0.895,0.0375,0.0125,0.0125,0.01,0.0075,0.0125,0.0125,0.357143,0.452381,0.190476,0],[0.361457,0,58,0.344337,-64,11,29,36,0.585642,-47,61,10,10,0.532502,0.155715,11]
[9.82004,3.97888,0.87,0.0625,0.0525,0.0075,0.0075,0,0,0,0.365385,0.288462,0.173077,0.153846],[0.155715,11,89,0.236109,-76,76,15,67,0.430784,-38,16,21,12,0.571526,0.0398252,21]
[9.82762,4.4215,0.815,0.03,0.0425,0.0175,0.0175,0.025,0.02,0.0325,0.0675676,0.22973,0.540541,0.148649],[0.0398252,21,5,0.180329,-105,2,24,42,0.599203,-73,60,13,13,0.597732,0.221459,-3]
[9.97171,2.59084,0.9175,0.04,0.0275,0.0125,0,0.0025,0,0,0.545455,0.0606061,0.393939,0],[0.221459,-3,56,0.446417,-79,0,31,42,0.355538,54,18,33,17,0.577913,0.204412,-5]
[9.85835,5.14456,0.9025,0.045,0.0425,0.0025,0.005,0,0.0025,0,0.512821,0.0769231,0.179487,0.128205],[0.204412,-5,72,0.388007,98,74,18,44,0.36941,-64,24,29,29,0.696261,0.465064,3]
[9.93183,6.73649,0.855,0.04,0.055,0.0275,0.01,0.005,0.005,0.0025,0.87931,0.12069,0,0],[0.465064,3,40,0.300973,20,35,32,69,0.667226,-94,82,17,25,0.636785,0.461855,7]
[9.8247,2.33215,0.93,0.0225,0.015,0.01,0,0.0075,0.01,0.005,0.535714,0,0.178571,0.285714],[0.461855,7,77,0.22769,-92,52,37,36,0.540954,-17,91,19,46,0.409203,0.025006,16]
[9.99683,5.92709,0.82,0.11,0.0575,0.005,0.005,0.0025,0,0,0.944444,0.0555556,0,0],[0.025006,16,39,0.257603,7,48,13,50,0.442283,18,80,22,21,0.584791,0.48581,28]
[9.88977,4.61238,0.925,0.035,0.035,0.0025,0.0025,0,0,0,0.666667,0.1,0.0333333,0.0666667],[0.48581,28,82,0.0303058,109,93,29,49,0.508824,104,46,26,23,0.5592,0.405315,-23]
[9.82762,2.46616,0.9075,0.04,0.035,0.01,0.0075,0,0,0,0.594595,0.243243,0.0810811,0.0810811],[0.405315,-23,1,0.331408,-64,98,13,33,0.606471,-95,3,31,22,0.681611,0.034561,-23]
[9.82762,3.47377,0.875,0.045,0.03,0.0325,0.0075,0.0025,0.005,0.0025,1,0,0,0],[0.034561,-23,7,0.491093,15,9,33,29,0.329379,2,67,30,15,0.63722,0.0264927,-24]
[9.9415,4.62482,0.815,0.06,0.06,0.0325,0.025,0.005,0.0025,0,0.959459,0.0405405,0,0],[0.0264927,-24,64,0.398302,-6,40,15,22,0.569206,-8,63,19,25,0.568223,0.38238,21]
[9.82762,4.47444,0.885,0.05,0.035,0.015,0.005,0.0025,0.0025,0.005,0.5,0.108696,0.326087,0.0652174],[0.38238,21,7,0.379445,-79,75,26,64,0.524532,-22,15,30,34,0.679741,0.160055,23]
[9.93416,3.75046,0.8875,0.0475,0.0425,0.01,0.005,0.005,0.0025,0,0.644444,0.288889,0.0666667,0],[0.160055,23,35,0.215363,12,61,23,37,0.364642,-92,0,28,36,0.522544,0.318608,5]
[10,5.51926,0.8475,0.0875,0.045,0.0125,0.005,0,0.0025,0,0.245902,0.737705,0.0163934,0],[0.318608,5,8,0.374765,58,14,17,23,0.614717,-61,64,37,35,0.319194,0.238045,-20]
[9.82762,5.27383,0.88,0.0625,0.045,0.0075,0.005,0,0,0,0.5625,0.291667,0.145833,0],[0.238045,-20,3,0.283332,50,46,11,27,0.497259,-68,63,25,21,0.507691,0.281725,2]
[9.61051,3.69125,0.9125,0.0475,0.0275,0.0075,0.005,0,0,0,1,0,0,0],[0.281725,2,56,0.203832,-7,37,20,40,0.385744,-1,85,32,42,0.539828,0.145079,-14]
[9.95681,10.5284,0.635,0.1975,0.125,0.0225,0.01,0.0025,0.005,0.0025,0.157534,0.780822,0.0616438,0],[0.145079,-14,5,0.14206,65,19,31,53,0.666138,-47,65,32,16,0.510863,0.296064,-4]
[9.90366,5.28588,0.8025,0.08,0.0675,0.03,0.01,0.005,0.005,0,0.177215,0.253165,0.468354,0.101266],[0.296064,-4,54,0.23036,-86,14,28,68,0.602827,109,17,30,33,0.518136,0.050929,-4]
[9.89247,10.6922,0.5325,0.145,0.1525,0.0725,0.0375,0.015,0.0275,0.0175,0.754011,0.245989,0,0],[0.050929,-4,70,0.0394482,45,10,39,56,0.607672,-12,7,34,42,0.507693,0.321905,-18]
[9.87934,3.56104,0.95,0.03,0.02,0,0,0,0,0,1,0,0,0],[0.321905,-18,28,0.381459,92,46,12,22,0.346985,-49,23,33,35,0.466581,0.28104,22]
[9.88088,3.3922,0.8575,0.045,0.0275,0.0125,0.015,0.0125,0.0075,0.0225,0.403509,0.350877,0.192982,0.0175439],[0.28104,22,24,0.265401,-59,76,38,34,0.567272,15,2,37,47,0.384834,0.279391,0]
[9.88812,3.45249,0.8875,0.0375,0.03,0.025,0.0075,0.0075,0.005,0,0.333333,0.177778,0.288889,0.133333],[0.279391,0,89,0.289824,-94,90,20,47,0.536783,-72,31,17,10,0.585581,0.491567,26]
[9.82762,2.4998,0.925,0.03,0.015,0.005,0.01,0.01,0.0025,0.0025,0.633333,0.366667,0,0],[0.491567,26,1,0.121263,-35,35,36,30,0.5597,56,20,25,23,0.482956,0.149349,-5]
[9.99707,3.13349,0.8775,0.0325,0.02,0.0125,0.01,0.01,0.01,0.0275,0.408163,0.44898,0.122449,0.0204082],[0.149349,-5,42,0.0540003,-51,71,36,29,0.474846,-54,92,37,25,0.631719,0.38537,-22]
[9.41049,4.59505,0.925,0.04,0.03,0.005,0,0,0,0,0.6,0.0333333,0.1,0.1],[0.38537,-22,76,0.254681,106,45,17,44,0.419121,46,42,29,42,0.389812,0.0499817,-9]
[9.99617,6.03985,0.7875,0.0475,0.0575,0.06,0.0225,0.0075,0.0125,0.005,0.176471,0.4,0.317647,0.0823529],[0.0499817,-9,70,0.386037,-82,85,30,51,0.536253,36,87,13,30,0.675429,0.041662,3]
[9.97431,6.69046,0.7225,0.05,0.0825,0.0875,0.0325,0.01,0.0125,0.0025,0.720721,0.279279,0,0],[0.041662,3,62,0.436134,-41,12,39,44,0.614206,66,24,30,28,0.590977,0.49121,-19]
[9.9281,4.09222,0.9125,0.0425,0.025,0.0125,0.0025,0.0025,0,0.0025,0.542857,0.257143,0.114286,0.0857143],[0.49121,-19,14,0.0801394,57,92,31,22,0.539156,83,68,33,40,0.414568,0.453639,-15]
[9.95681,2.64551,0.9275,0.025,0.02,0.0025,0.0125,0.0075,0.0025,0.0025,0.448276,0.172414,0.37931,0],[0.453639,-15,7,0.138004,-85,0,21,32,0.589488,81,79,16,28,0.435897,0.194236,-11]
[9.95681,7.1695,0.8125,0.0525,0.07,0.0275,0.0225,0.01,0.005,0,0.333333,0.32,0.28,0.04],[0.194236,-11,5,0.44293,65,72,34,58,0.480835,-68,88,27,23,0.425383,0.400939,22]
[9.98712,2.34348,0.925,0.035,0.035,0.0025,0.0025,0,0,0,0.633333,0.0666667,0.3,0],[0.400939,22,51,0.384386,-78,8,14,46,0.478195,35,10,25,13,0.417463,0.303024,11]
[9.94451,5.20242,0.8775,0.04,0.045,0.015,0.0125,0,0.005,0.005,0.346939,0.0612245,0.22449,0.265306],[0.303024,11,88,0.254972,99,79,30,24,0.483155,-79,81,19,42,0.60304,0.0617575,28]
[9.88707,6.59417,0.83,0.0725,0.0775,0.0125,0.005,0.0025,0,0,0.75,0.25,0,0],[0.0617575,28,76,0.162224,23,41,24,64,0.384698,28,60,14,31,0.676074,0.301322,-13]
[9.67791,4.40587,0.935,0.0425,0.02,0.0025,0,0,0,0,0.769231,0.0384615,0.0769231,0.115385],[0.301322,-13,88,0.147264,88,14,29,56,0.358555,57,36,19,46,0.449699,0.422353,6]
[10,5.19772,0.8425,0.07,0.02,0.035,0.015,0.01,0.0025,0.005,0.68254,0.31746,0,0],[0.422353,6,2,0.0975657,-28,65,31,49,0.689449,2,28,34,27,0.419694,0.254504,4]
[9.85812,7.13612,0.8025,0.09,0.0725,0.0175,0.0075,0.0075,0.0025,0,0.481013,0.518987,0,0],[0.254504,4,68,0.335631,41,5,19,34,0.632035,-79,53,38,29,0.47871,0.00433221,-24]
[9.67496,4.16071,0.8375,0.035,0.03,0.0125,0.0125,0.0025,0.0075,0.0625,0.292308,0.4,0.246154,0.0461538],[0.00433221,-24,50,0.0654953,-98,62,37,31,0.519649,-10,43,20,16,0.569169,0.443084,13]
[9.99039,4.8817,0.925,0.035,0.0375,0,0,0.0025,0,0,0.633333,0.0666667,0.0666667,0.133333],[0.443084,13,27,0.266992,106,58,10,38,0.536991,-38,70,26,21,0.656985,0.229604,-3]
[9.95292,3.96754,0.88,0.045,0.06,0.01,0,0.005,0,0,1,0,0,0],[0.229604,-3,36,0.213266,-12,12,22,43,0.432799,35,86,13,17,0.553337,0.0287853,23]
[9.73428,6.36687,0.8175,0.085,0.07,0.0175,0.0075,0,0.0025,0,0.205479,0.273973,0.260274,0.232877],[0.0287853,23,52,0.409838,81,56,24,41,0.382009,-46,46,32,12,0.381718,0.0488904,4]
[9.89315,5.60254,0.75,0.1075,0.0625,0.045,0.0275,0.0075,0,0,0.85,0.14,0.01,0],[0.0488904,4,90,0.457369,-28,45,27,38,0.578488,93,45,26,13,0.404577,0.198714,-15]
[9.96009,4.36723,0.8675,0.0625,0.0625,0,0.005,0.0025,0,0,1,0,0,0],[0.198714,-15,22,0.0855206,-13,20,14,40,0.438693,42,50,18,21,0.642803,0.313479,-2]
[9.95421,5.07966,0.805,0.055,0.04,0.035,0.035,0.02,0.005,0.005,0.282051,0.192308,0.25641,0.217949],[0.313479,-2,64,0.101405,-87,90,39,62,0.670026,84,24,24,30,0.394181,0.0231405,-21]
[9.58842,6.85909,0.75,0.1625,0.075,0.0025,0.0075,0.0025,0,0,0.95,0.05,0,0],[0.0231405,-21,78,0.479466,3,40,14,50,0.516735,-35,75,30,11,0.549624,0.00194339,-22]
[9.97044,11.1579,0.595,0.2375,0.1375,0.0175,0.01,0.0025,0,0,0.987654,0.0123457,0,0],[0.00194339,-22,42,0.349296,-13,31,21,64,0.671738,-60,16,26,27,0.524034,0.492064,-18]
[9.65216,4.7696,0.9,0.045,0.0275,0.02,0.0025,0.0025,0.0025,0,0.45,0.05,0.125,0.375],[0.492064,-18,57,0.323709,91,11,26,26,0.58257,22,37,24,23,0.651073,0.368307,28]
[9.91769,2.5102,0.9175,0.045,0.0225,0.0075,0.005,0.0025,0,0,0.575758,0.272727,0.0606061,0.0909091],[0.368307,28,90,0.110989,-40,99,16,32,0.479125,89,70,15,25,0.433298,0.107825,13]
[9.98081,2.90522,0.905,0.0375,0.03,0.02,0.0025,0.0025,0.0025,0,0.578947,0.236842,0.131579,0.0526316],[0.107825,13,67,0.192359,-44,71,25,35,0.33912,23,5,11,33,0.510446,0.0766351,-22]
[9.75874,4.00423,0.8125,0.045,0.03,0.0125,0.0225,0.0125,0.0025,0.0625,0.08,0.226667,0.626667,0.0666667],[0.0766351,-22,27,0.287776,-106,57,21,24,0.669167,-66,44,26,40,0.681451,0.453671,19]
[9.84254,2.06523,0.9475,0.035,0.0175,0,0,0,0,0,1,0,0,0],[0.453671,19,74,0.418874,24,68,11,22,0.356933,-10,99,36,17,0.626201,0.282469,-21]
[9.60157,3.25335,0.92,0.0425,0.0225,0.0025,0.01,0.0025,0,0,0.53125,0.15625,0.09375,0.03125],[0.282469,-21,46,0.103355,-97,78,18,38,0.390902,-81,79,33,39,0.687051,0.124927,1]
